datetime,open,high,low,close,volume,hold
2025-04-22 21:13:00,9348.0,9354.0,9347.0,9352.0,1289,313506
2025-04-22 21:14:00,9352.0,9354.0,9351.0,9352.0,1000,313596
2025-04-22 21:15:00,9351.0,9357.0,9351.0,9354.0,1019,313632
2025-04-22 21:16:00,9355.0,9356.0,9351.0,9351.0,1055,313894
2025-04-22 21:17:00,9351.0,9351.0,9348.0,9350.0,1050,314086
2025-04-22 21:18:00,9350.0,9351.0,9345.0,9346.0,1451,314357
2025-04-22 21:19:00,9347.0,9349.0,9344.0,9347.0,1317,314330
2025-04-22 21:20:00,9348.0,9352.0,9347.0,9351.0,929,314317
2025-04-22 21:21:00,9351.0,9354.0,9350.0,9352.0,830,314308
2025-04-22 21:22:00,9352.0,9354.0,9352.0,9352.0,597,314280
2025-04-22 21:23:00,9351.0,9352.0,9346.0,9346.0,812,314239
2025-04-22 21:24:00,9346.0,9350.0,9346.0,9349.0,931,314439
2025-04-22 21:25:00,9350.0,9357.0,9350.0,9355.0,1412,314476
2025-04-22 21:26:00,9356.0,9357.0,9352.0,9352.0,709,314650
2025-04-22 21:27:00,9353.0,9356.0,9350.0,9356.0,521,314563
2025-04-22 21:28:00,9356.0,9356.0,9348.0,9349.0,836,314535
2025-04-22 21:29:00,9350.0,9350.0,9343.0,9344.0,1645,314612
2025-04-22 21:30:00,9343.0,9344.0,9337.0,9340.0,2651,314621
2025-04-22 21:31:00,9339.0,9343.0,9336.0,9343.0,2100,314722
2025-04-22 21:32:00,9342.0,9342.0,9334.0,9336.0,1743,314346
2025-04-22 21:33:00,9335.0,9335.0,9329.0,9334.0,2311,313967
2025-04-22 21:34:00,9335.0,9336.0,9332.0,9334.0,1169,314168
2025-04-22 21:35:00,9333.0,9337.0,9332.0,9337.0,1258,314190
2025-04-22 21:36:00,9335.0,9337.0,9332.0,9334.0,1190,314265
2025-04-22 21:37:00,9334.0,9339.0,9333.0,9338.0,1135,314242
2025-04-22 21:38:00,9339.0,9339.0,9337.0,9338.0,671,314214
2025-04-22 21:39:00,9338.0,9341.0,9337.0,9338.0,778,314316
2025-04-22 21:40:00,9337.0,9339.0,9334.0,9339.0,663,314215
2025-04-22 21:41:00,9338.0,9340.0,9336.0,9339.0,624,314165
2025-04-22 21:42:00,9339.0,9342.0,9339.0,9341.0,701,314078
2025-04-22 21:43:00,9342.0,9342.0,9339.0,9342.0,750,314026
2025-04-22 21:44:00,9342.0,9342.0,9339.0,9340.0,329,313996
2025-04-22 21:45:00,9340.0,9342.0,9336.0,9337.0,1018,313958
2025-04-22 21:46:00,9338.0,9340.0,9336.0,9339.0,442,313843
2025-04-22 21:47:00,9339.0,9346.0,9339.0,9342.0,1522,313803
2025-04-22 21:48:00,9342.0,9342.0,9331.0,9333.0,1294,313697
2025-04-22 21:49:00,9333.0,9336.0,9332.0,9333.0,870,313650
2025-04-22 21:50:00,9333.0,9336.0,9327.0,9336.0,1869,313540
2025-04-22 21:51:00,9335.0,9335.0,9330.0,9335.0,668,313564
2025-04-22 21:52:00,9334.0,9335.0,9333.0,9333.0,443,313481
2025-04-22 21:53:00,9333.0,9334.0,9330.0,9333.0,521,313447
2025-04-22 21:54:00,9333.0,9335.0,9332.0,9334.0,323,313446
2025-04-22 21:55:00,9334.0,9335.0,9333.0,9334.0,436,313440
2025-04-22 21:56:00,9334.0,9336.0,9334.0,9335.0,611,313368
2025-04-22 21:57:00,9335.0,9339.0,9334.0,9339.0,628,313342
2025-04-22 21:58:00,9339.0,9339.0,9335.0,9336.0,611,313390
2025-04-22 21:59:00,9336.0,9339.0,9335.0,9339.0,601,313444
2025-04-22 22:00:00,9338.0,9342.0,9338.0,9341.0,644,313416
2025-04-22 22:01:00,9340.0,9344.0,9340.0,9342.0,681,313406
2025-04-22 22:02:00,9342.0,9347.0,9341.0,9347.0,1145,313429
2025-04-22 22:03:00,9346.0,9347.0,9343.0,9345.0,808,313535
2025-04-22 22:04:00,9345.0,9348.0,9344.0,9347.0,915,313668
2025-04-22 22:05:00,9347.0,9350.0,9345.0,9349.0,934,313628
2025-04-22 22:06:00,9349.0,9353.0,9348.0,9349.0,1314,313556
2025-04-22 22:07:00,9349.0,9351.0,9347.0,9350.0,922,313522
2025-04-22 22:08:00,9350.0,9350.0,9346.0,9346.0,507,313466
2025-04-22 22:09:00,9346.0,9348.0,9346.0,9347.0,461,313425
2025-04-22 22:10:00,9347.0,9347.0,9343.0,9344.0,690,313323
2025-04-22 22:11:00,9343.0,9346.0,9342.0,9345.0,523,313295
2025-04-22 22:12:00,9345.0,9346.0,9342.0,9343.0,431,313392
2025-04-22 22:13:00,9344.0,9350.0,9344.0,9349.0,684,313331
2025-04-22 22:14:00,9349.0,9350.0,9346.0,9348.0,449,313344
2025-04-22 22:15:00,9347.0,9350.0,9347.0,9348.0,323,313353
2025-04-22 22:16:00,9348.0,9352.0,9348.0,9351.0,756,313300
2025-04-22 22:17:00,9350.0,9350.0,9340.0,9342.0,1301,313055
2025-04-22 22:18:00,9343.0,9347.0,9342.0,9346.0,574,313022
2025-04-22 22:19:00,9346.0,9346.0,9344.0,9345.0,356,313001
2025-04-22 22:20:00,9345.0,9347.0,9341.0,9342.0,650,312773
2025-04-22 22:21:00,9341.0,9347.0,9340.0,9347.0,641,312702
2025-04-22 22:22:00,9346.0,9347.0,9345.0,9345.0,257,312675
2025-04-22 22:23:00,9345.0,9346.0,9341.0,9342.0,450,312682
2025-04-22 22:24:00,9342.0,9345.0,9340.0,9345.0,765,312716
2025-04-22 22:25:00,9345.0,9347.0,9345.0,9347.0,612,312817
2025-04-22 22:26:00,9347.0,9347.0,9344.0,9345.0,333,312806
2025-04-22 22:27:00,9345.0,9347.0,9329.0,9332.0,3664,312383
2025-04-22 22:28:00,9331.0,9332.0,9325.0,9329.0,2675,311893
2025-04-22 22:29:00,9329.0,9329.0,9326.0,9328.0,1063,311810
2025-04-22 22:30:00,9327.0,9333.0,9324.0,9333.0,2070,311637
2025-04-22 22:31:00,9333.0,9334.0,9328.0,9328.0,1076,311481
2025-04-22 22:32:00,9329.0,9329.0,9326.0,9328.0,692,311405
2025-04-22 22:33:00,9329.0,9331.0,9328.0,9330.0,865,311321
2025-04-22 22:34:00,9329.0,9329.0,9322.0,9322.0,1870,311182
2025-04-22 22:35:00,9323.0,9328.0,9322.0,9327.0,964,311004
2025-04-22 22:36:00,9326.0,9327.0,9325.0,9326.0,706,310966
2025-04-22 22:37:00,9327.0,9329.0,9326.0,9329.0,594,310928
2025-04-22 22:38:00,9329.0,9333.0,9328.0,9332.0,639,310703
2025-04-22 22:39:00,9333.0,9333.0,9330.0,9332.0,464,310681
2025-04-22 22:40:00,9332.0,9334.0,9328.0,9329.0,925,310578
2025-04-22 22:41:00,9329.0,9334.0,9329.0,9334.0,687,310601
2025-04-22 22:42:00,9334.0,9336.0,9332.0,9332.0,803,310429
2025-04-22 22:43:00,9332.0,9334.0,9326.0,9328.0,591,310371
2025-04-22 22:44:00,9328.0,9331.0,9328.0,9330.0,401,310349
2025-04-22 22:45:00,9329.0,9331.0,9328.0,9328.0,474,310207
2025-04-22 22:46:00,9328.0,9331.0,9327.0,9331.0,403,310077
2025-04-22 22:47:00,9330.0,9333.0,9330.0,9330.0,680,310089
2025-04-22 22:48:00,9329.0,9330.0,9327.0,9328.0,453,309975
2025-04-22 22:49:00,9328.0,9328.0,9314.0,9316.0,4318,308734
2025-04-22 22:50:00,9316.0,9316.0,9309.0,9312.0,3234,307955
2025-04-22 22:51:00,9312.0,9312.0,9308.0,9309.0,1251,307656
2025-04-22 22:52:00,9308.0,9311.0,9306.0,9309.0,1676,307368
2025-04-22 22:53:00,9310.0,9314.0,9309.0,9314.0,884,306967
2025-04-22 22:54:00,9314.0,9318.0,9314.0,9315.0,1241,306621
2025-04-22 22:55:00,9316.0,9316.0,9312.0,9313.0,676,306528
2025-04-22 22:56:00,9315.0,9316.0,9313.0,9315.0,482,306289
2025-04-22 22:57:00,9315.0,9316.0,9313.0,9314.0,571,306164
2025-04-22 22:58:00,9314.0,9317.0,9313.0,9317.0,459,306012
2025-04-22 22:59:00,9317.0,9318.0,9313.0,9315.0,1132,305680
2025-04-22 23:00:00,9315.0,9318.0,9314.0,9316.0,1111,305165
2025-04-23 09:01:00,9337.0,9345.0,9331.0,9336.0,5646,305106
2025-04-23 09:02:00,9336.0,9345.0,9331.0,9343.0,3417,305071
2025-04-23 09:03:00,9343.0,9351.0,9339.0,9348.0,2863,305384
2025-04-23 09:04:00,9348.0,9353.0,9345.0,9352.0,2778,305673
2025-04-23 09:05:00,9356.0,9359.0,9350.0,9351.0,3158,305535
2025-04-23 09:06:00,9350.0,9353.0,9347.0,9353.0,1470,305604
2025-04-23 09:07:00,9354.0,9358.0,9346.0,9346.0,2850,305616
2025-04-23 09:08:00,9346.0,9350.0,9345.0,9345.0,1593,305477
2025-04-23 09:09:00,9345.0,9351.0,9345.0,9348.0,906,305544
2025-04-23 09:10:00,9346.0,9347.0,9344.0,9346.0,640,305605
2025-04-23 09:11:00,9346.0,9353.0,9345.0,9350.0,1131,305688
2025-04-23 09:12:00,9351.0,9351.0,9346.0,9350.0,770,305847
2025-04-23 09:13:00,9349.0,9350.0,9348.0,9348.0,484,305847
2025-04-23 09:14:00,9349.0,9352.0,9346.0,9352.0,897,305934
2025-04-23 09:15:00,9353.0,9356.0,9352.0,9352.0,1092,306014
2025-04-23 09:16:00,9352.0,9361.0,9351.0,9360.0,2370,305993
2025-04-23 09:17:00,9360.0,9364.0,9357.0,9360.0,2230,306316
2025-04-23 09:18:00,9362.0,9369.0,9362.0,9367.0,2506,306768
2025-04-23 09:19:00,9367.0,9369.0,9363.0,9363.0,1805,306805
2025-04-23 09:20:00,9366.0,9371.0,9366.0,9369.0,1918,307052
2025-04-23 09:21:00,9367.0,9370.0,9364.0,9365.0,1290,307492
2025-04-23 09:22:00,9366.0,9368.0,9360.0,9360.0,1328,307438
2025-04-23 09:23:00,9360.0,9367.0,9359.0,9364.0,1254,307393
2025-04-23 09:24:00,9363.0,9364.0,9361.0,9361.0,1159,307492
2025-04-23 09:25:00,9361.0,9367.0,9361.0,9365.0,757,307600
2025-04-23 09:26:00,9365.0,9365.0,9361.0,9361.0,594,307685
2025-04-23 09:27:00,9361.0,9367.0,9359.0,9366.0,1293,307827
2025-04-23 09:28:00,9365.0,9368.0,9363.0,9366.0,985,308078
2025-04-23 09:29:00,9365.0,9368.0,9365.0,9366.0,787,308208
2025-04-23 09:30:00,9367.0,9375.0,9365.0,9372.0,2095,308663
2025-04-23 09:31:00,9372.0,9373.0,9367.0,9370.0,1174,308802
2025-04-23 09:32:00,9369.0,9371.0,9368.0,9369.0,647,308783
2025-04-23 09:33:00,9369.0,9369.0,9365.0,9367.0,687,308809
2025-04-23 09:34:00,9367.0,9368.0,9363.0,9364.0,654,308784
2025-04-23 09:35:00,9364.0,9366.0,9355.0,9358.0,1676,308543
2025-04-23 09:36:00,9357.0,9358.0,9354.0,9357.0,1130,308548
2025-04-23 09:37:00,9357.0,9359.0,9356.0,9358.0,634,308622
2025-04-23 09:38:00,9358.0,9360.0,9356.0,9359.0,711,308627
2025-04-23 09:39:00,9360.0,9360.0,9351.0,9353.0,1467,308740
2025-04-23 09:40:00,9352.0,9356.0,9352.0,9353.0,649,308699
2025-04-23 09:41:00,9354.0,9358.0,9354.0,9357.0,576,308622
2025-04-23 09:42:00,9357.0,9359.0,9353.0,9353.0,576,308695
2025-04-23 09:43:00,9351.0,9356.0,9350.0,9356.0,854,308633
2025-04-23 09:44:00,9356.0,9356.0,9353.0,9354.0,391,308671
2025-04-23 09:45:00,9353.0,9354.0,9350.0,9351.0,663,308529
2025-04-23 09:46:00,9351.0,9352.0,9348.0,9352.0,1075,308474
2025-04-23 09:47:00,9352.0,9352.0,9348.0,9349.0,1026,308582
2025-04-23 09:48:00,9349.0,9351.0,9342.0,9343.0,1761,308218
2025-04-23 09:49:00,9344.0,9346.0,9341.0,9342.0,1208,308067
2025-04-23 09:50:00,9342.0,9344.0,9336.0,9338.0,1820,308174
2025-04-23 09:51:00,9337.0,9340.0,9337.0,9339.0,850,308142
2025-04-23 09:52:00,9340.0,9342.0,9337.0,9339.0,809,308230
2025-04-23 09:53:00,9340.0,9342.0,9337.0,9342.0,729,308225
2025-04-23 09:54:00,9342.0,9342.0,9338.0,9340.0,601,308049
2025-04-23 09:55:00,9340.0,9340.0,9318.0,9318.0,3536,307658
2025-04-23 09:56:00,9318.0,9325.0,9318.0,9323.0,2471,307271
2025-04-23 09:57:00,9322.0,9322.0,9310.0,9315.0,3585,307166
2025-04-23 09:58:00,9314.0,9322.0,9314.0,9322.0,1667,307030
2025-04-23 09:59:00,9321.0,9324.0,9321.0,9324.0,1280,306777
2025-04-23 10:00:00,9324.0,9324.0,9316.0,9316.0,1453,306934
2025-04-23 10:01:00,9316.0,9318.0,9309.0,9313.0,2507,307085
2025-04-23 10:02:00,9312.0,9315.0,9310.0,9310.0,1546,307158
2025-04-23 10:03:00,9308.0,9310.0,9305.0,9309.0,2940,307202
2025-04-23 10:04:00,9309.0,9310.0,9306.0,9309.0,1158,307130
2025-04-23 10:05:00,9309.0,9315.0,9309.0,9314.0,1420,307079
2025-04-23 10:06:00,9314.0,9315.0,9312.0,9314.0,900,307173
2025-04-23 10:07:00,9314.0,9321.0,9314.0,9320.0,1424,306860
2025-04-23 10:08:00,9320.0,9322.0,9318.0,9321.0,1039,306956
2025-04-23 10:09:00,9320.0,9321.0,9319.0,9321.0,461,306800
2025-04-23 10:10:00,9320.0,9323.0,9319.0,9321.0,533,306736
2025-04-23 10:11:00,9321.0,9324.0,9320.0,9324.0,750,306730
2025-04-23 10:12:00,9324.0,9329.0,9323.0,9328.0,1259,306548
2025-04-23 10:13:00,9328.0,9330.0,9326.0,9329.0,916,306348
2025-04-23 10:14:00,9329.0,9331.0,9326.0,9329.0,695,306197
2025-04-23 10:15:00,9329.0,9330.0,9326.0,9327.0,488,306086
2025-04-23 10:31:00,9328.0,9328.0,9316.0,9319.0,2253,305592
2025-04-23 10:32:00,9318.0,9327.0,9318.0,9321.0,1103,305782
2025-04-23 10:33:00,9323.0,9326.0,9319.0,9319.0,917,305852
2025-04-23 10:34:00,9319.0,9321.0,9317.0,9319.0,1165,305749
2025-04-23 10:35:00,9318.0,9318.0,9310.0,9314.0,2512,306040
2025-04-23 10:36:00,9316.0,9321.0,9314.0,9320.0,947,305977
2025-04-23 10:37:00,9321.0,9327.0,9321.0,9326.0,861,306049
2025-04-23 10:38:00,9327.0,9328.0,9325.0,9327.0,693,306003
2025-04-23 10:39:00,9326.0,9327.0,9322.0,9324.0,532,305964
2025-04-23 10:40:00,9323.0,9325.0,9322.0,9322.0,522,305925
2025-04-23 10:41:00,9322.0,9324.0,9319.0,9320.0,676,305931
2025-04-23 10:42:00,9320.0,9322.0,9319.0,9319.0,310,305900
2025-04-23 10:43:00,9320.0,9320.0,9318.0,9319.0,431,306032
2025-04-23 10:44:00,9319.0,9321.0,9315.0,9316.0,1793,306002
2025-04-23 10:45:00,9316.0,9319.0,9316.0,9319.0,286,305878
2025-04-23 10:46:00,9318.0,9320.0,9317.0,9318.0,438,305751
2025-04-23 10:47:00,9317.0,9317.0,9311.0,9313.0,973,305893
2025-04-23 10:48:00,9312.0,9315.0,9311.0,9312.0,843,305897
2025-04-23 10:49:00,9312.0,9314.0,9310.0,9312.0,834,305828
2025-04-23 10:50:00,9312.0,9315.0,9311.0,9315.0,807,305891
2025-04-23 10:51:00,9315.0,9319.0,9314.0,9318.0,447,305811
2025-04-23 10:52:00,9318.0,9319.0,9314.0,9318.0,564,305879
2025-04-23 10:53:00,9318.0,9320.0,9316.0,9320.0,379,305872
2025-04-23 10:54:00,9320.0,9322.0,9320.0,9320.0,558,305866
2025-04-23 10:55:00,9321.0,9324.0,9321.0,9323.0,360,305806
2025-04-23 10:56:00,9322.0,9323.0,9314.0,9315.0,991,305685
2025-04-23 10:57:00,9316.0,9316.0,9307.0,9310.0,1706,305760
2025-04-23 10:58:00,9310.0,9318.0,9310.0,9316.0,973,305859
2025-04-23 10:59:00,9317.0,9319.0,9315.0,9318.0,778,305827
2025-04-23 11:00:00,9319.0,9319.0,9317.0,9319.0,628,305597
2025-04-23 11:01:00,9319.0,9320.0,9316.0,9316.0,442,305533
2025-04-23 11:02:00,9316.0,9323.0,9316.0,9323.0,594,305407
2025-04-23 11:03:00,9322.0,9322.0,9319.0,9321.0,389,305404
2025-04-23 11:04:00,9321.0,9326.0,9320.0,9321.0,768,305360
2025-04-23 11:05:00,9321.0,9324.0,9321.0,9324.0,517,305507
2025-04-23 11:06:00,9324.0,9327.0,9323.0,9327.0,628,305430
2025-04-23 11:07:00,9327.0,9329.0,9326.0,9326.0,807,305361
2025-04-23 11:08:00,9326.0,9328.0,9322.0,9324.0,524,305268
2025-04-23 11:09:00,9324.0,9324.0,9320.0,9320.0,349,305309
2025-04-23 11:10:00,9320.0,9322.0,9318.0,9322.0,395,305290
2025-04-23 11:11:00,9322.0,9322.0,9319.0,9320.0,212,305244
2025-04-23 11:12:00,9320.0,9322.0,9320.0,9321.0,253,305291
2025-04-23 11:13:00,9321.0,9321.0,9314.0,9319.0,852,305404
2025-04-23 11:14:00,9319.0,9323.0,9319.0,9323.0,763,305362
2025-04-23 11:15:00,9324.0,9336.0,9324.0,9336.0,1758,305268
2025-04-23 11:16:00,9335.0,9338.0,9331.0,9331.0,2046,304937
2025-04-23 11:17:00,9331.0,9331.0,9322.0,9323.0,1265,304946
2025-04-23 11:18:00,9323.0,9326.0,9319.0,9326.0,945,304932
2025-04-23 11:19:00,9326.0,9326.0,9323.0,9323.0,364,304998
2025-04-23 11:20:00,9325.0,9326.0,9324.0,9325.0,228,304945
2025-04-23 11:21:00,9325.0,9328.0,9323.0,9324.0,583,304989
2025-04-23 11:22:00,9324.0,9334.0,9324.0,9332.0,971,304844
2025-04-23 11:23:00,9331.0,9335.0,9327.0,9335.0,1006,304865
2025-04-23 11:24:00,9335.0,9343.0,9334.0,9341.0,2080,304737
2025-04-23 11:25:00,9344.0,9345.0,9338.0,9342.0,1794,304867
2025-04-23 11:26:00,9342.0,9343.0,9338.0,9338.0,654,304761
2025-04-23 11:27:00,9338.0,9339.0,9336.0,9338.0,529,304716
2025-04-23 11:28:00,9338.0,9345.0,9338.0,9341.0,1137,304489
2025-04-23 11:29:00,9342.0,9345.0,9336.0,9337.0,675,304413
2025-04-23 11:30:00,9338.0,9344.0,9336.0,9340.0,1091,304414
2025-04-23 13:31:00,9342.0,9357.0,9342.0,9356.0,3541,304254
2025-04-23 13:32:00,9356.0,9356.0,9353.0,9354.0,1511,304409
2025-04-23 13:33:00,9354.0,9360.0,9354.0,9358.0,1895,304615
2025-04-23 13:34:00,9359.0,9360.0,9357.0,9359.0,1392,304935
2025-04-23 13:35:00,9360.0,9363.0,9357.0,9359.0,1710,305176
2025-04-23 13:36:00,9358.0,9360.0,9355.0,9359.0,1437,305252
2025-04-23 13:37:00,9360.0,9360.0,9357.0,9357.0,615,305411
2025-04-23 13:38:00,9356.0,9357.0,9352.0,9356.0,1330,305562
2025-04-23 13:39:00,9356.0,9357.0,9353.0,9355.0,711,305751
2025-04-23 13:40:00,9354.0,9357.0,9352.0,9355.0,837,305741
2025-04-23 13:41:00,9354.0,9356.0,9353.0,9353.0,525,305761
2025-04-23 13:42:00,9352.0,9355.0,9351.0,9354.0,602,305692
2025-04-23 13:43:00,9354.0,9357.0,9352.0,9356.0,1017,305659
2025-04-23 13:44:00,9355.0,9358.0,9352.0,9354.0,700,305857
2025-04-23 13:45:00,9354.0,9355.0,9353.0,9354.0,421,305897
2025-04-23 13:46:00,9353.0,9355.0,9351.0,9352.0,908,305882
2025-04-23 13:47:00,9352.0,9354.0,9350.0,9351.0,804,305878
2025-04-23 13:48:00,9351.0,9351.0,9348.0,9349.0,687,305662
2025-04-23 13:49:00,9349.0,9349.0,9346.0,9347.0,776,305665
2025-04-23 13:50:00,9346.0,9348.0,9344.0,9345.0,1150,305669
2025-04-23 13:51:00,9345.0,9348.0,9343.0,9348.0,684,305715
2025-04-23 13:52:00,9348.0,9350.0,9346.0,9348.0,529,305808
2025-04-23 13:53:00,9348.0,9352.0,9348.0,9351.0,803,305936
2025-04-23 13:54:00,9351.0,9351.0,9348.0,9349.0,456,305959
2025-04-23 13:55:00,9348.0,9349.0,9346.0,9348.0,440,306004
2025-04-23 13:56:00,9347.0,9350.0,9347.0,9349.0,387,306019
2025-04-23 13:57:00,9349.0,9355.0,9348.0,9353.0,775,306011
2025-04-23 13:58:00,9353.0,9357.0,9351.0,9351.0,937,306182
2025-04-23 13:59:00,9352.0,9355.0,9352.0,9353.0,329,306192
2025-04-23 14:00:00,9353.0,9356.0,9353.0,9354.0,695,306333
2025-04-23 14:01:00,9354.0,9357.0,9351.0,9357.0,982,306609
2025-04-23 14:02:00,9357.0,9359.0,9355.0,9357.0,800,306697
2025-04-23 14:03:00,9357.0,9358.0,9355.0,9355.0,469,306666
2025-04-23 14:04:00,9355.0,9358.0,9351.0,9357.0,1074,306845
2025-04-23 14:05:00,9359.0,9366.0,9358.0,9363.0,2740,306837
2025-04-23 14:06:00,9364.0,9366.0,9359.0,9361.0,1608,307193
2025-04-23 14:07:00,9361.0,9362.0,9360.0,9361.0,583,307319
2025-04-23 14:08:00,9361.0,9361.0,9356.0,9358.0,684,307351
2025-04-23 14:09:00,9358.0,9363.0,9358.0,9363.0,734,307391
2025-04-23 14:10:00,9363.0,9374.0,9360.0,9372.0,3652,308285
2025-04-23 14:11:00,9372.0,9379.0,9372.0,9378.0,2606,308961
2025-04-23 14:12:00,9378.0,9378.0,9372.0,9374.0,1355,309379
2025-04-23 14:13:00,9374.0,9374.0,9371.0,9373.0,1094,309697
2025-04-23 14:14:00,9373.0,9377.0,9372.0,9377.0,1064,309998
2025-04-23 14:15:00,9377.0,9377.0,9372.0,9375.0,1552,310648
2025-04-23 14:16:00,9374.0,9376.0,9371.0,9372.0,1061,310802
2025-04-23 14:17:00,9371.0,9385.0,9371.0,9384.0,4190,311465
2025-04-23 14:18:00,9386.0,9387.0,9376.0,9380.0,2897,311621
2025-04-23 14:19:00,9380.0,9384.0,9380.0,9381.0,1143,311805
2025-04-23 14:20:00,9380.0,9382.0,9377.0,9378.0,1277,311584
2025-04-23 14:21:00,9379.0,9383.0,9378.0,9383.0,864,311639
2025-04-23 14:22:00,9384.0,9384.0,9380.0,9382.0,1249,312073
2025-04-23 14:23:00,9383.0,9384.0,9381.0,9382.0,780,312126
2025-04-23 14:24:00,9383.0,9393.0,9380.0,9392.0,4127,313191
2025-04-23 14:25:00,9392.0,9396.0,9389.0,9396.0,3276,313290
2025-04-23 14:26:00,9396.0,9398.0,9394.0,9396.0,2623,314167
2025-04-23 14:27:00,9396.0,9396.0,9393.0,9394.0,1418,314489
2025-04-23 14:28:00,9394.0,9394.0,9389.0,9394.0,1685,314634
2025-04-23 14:29:00,9393.0,9394.0,9391.0,9392.0,1026,314938
2025-04-23 14:30:00,9391.0,9395.0,9391.0,9395.0,851,315186
2025-04-23 14:31:00,9394.0,9394.0,9389.0,9391.0,1433,315363
2025-04-23 14:32:00,9391.0,9392.0,9388.0,9388.0,892,315241
2025-04-23 14:33:00,9389.0,9391.0,9388.0,9389.0,785,315319
2025-04-23 14:34:00,9390.0,9391.0,9385.0,9387.0,1097,314990
2025-04-23 14:35:00,9387.0,9390.0,9387.0,9390.0,464,315033
2025-04-23 14:36:00,9390.0,9393.0,9389.0,9393.0,944,315100
2025-04-23 14:37:00,9393.0,9394.0,9392.0,9394.0,908,315232
2025-04-23 14:38:00,9393.0,9394.0,9388.0,9389.0,659,315361
2025-04-23 14:39:00,9390.0,9390.0,9385.0,9388.0,1227,315389
2025-04-23 14:40:00,9388.0,9388.0,9386.0,9387.0,607,315432
2025-04-23 14:41:00,9388.0,9389.0,9386.0,9388.0,535,315384
2025-04-23 14:42:00,9388.0,9394.0,9388.0,9390.0,953,315653
2025-04-23 14:43:00,9390.0,9391.0,9387.0,9389.0,448,315659
2025-04-23 14:44:00,9389.0,9392.0,9388.0,9390.0,592,315804
2025-04-23 14:45:00,9389.0,9389.0,9384.0,9387.0,1194,315691
2025-04-23 14:46:00,9387.0,9390.0,9386.0,9389.0,618,315648
2025-04-23 14:47:00,9389.0,9390.0,9388.0,9389.0,244,315621
2025-04-23 14:48:00,9389.0,9389.0,9387.0,9387.0,557,315558
2025-04-23 14:49:00,9388.0,9390.0,9387.0,9389.0,474,315607
2025-04-23 14:50:00,9389.0,9389.0,9387.0,9389.0,443,315585
2025-04-23 14:51:00,9388.0,9390.0,9388.0,9389.0,738,315649
2025-04-23 14:52:00,9389.0,9399.0,9388.0,9396.0,2109,315698
2025-04-23 14:53:00,9397.0,9399.0,9392.0,9393.0,2417,316261
2025-04-23 14:54:00,9394.0,9395.0,9392.0,9394.0,496,316314
2025-04-23 14:55:00,9393.0,9396.0,9393.0,9395.0,1221,316308
2025-04-23 14:56:00,9393.0,9393.0,9389.0,9389.0,1080,316198
2025-04-23 14:57:00,9390.0,9391.0,9387.0,9390.0,1099,316003
2025-04-23 14:58:00,9390.0,9392.0,9389.0,9392.0,717,315967
2025-04-23 14:59:00,9392.0,9397.0,9392.0,9395.0,1425,315931
2025-04-23 15:00:00,9394.0,9399.0,9392.0,9396.0,2398,315577
2025-04-23 21:01:00,9375.0,9379.0,9372.0,9379.0,6233,315211
2025-04-23 21:02:00,9380.0,9383.0,9375.0,9380.0,2680,315509
2025-04-23 21:03:00,9380.0,9381.0,9374.0,9375.0,1892,315790
2025-04-23 21:04:00,9377.0,9378.0,9367.0,9367.0,3224,316404
2025-04-23 21:05:00,9366.0,9369.0,9357.0,9357.0,3617,316735
2025-04-23 21:06:00,9356.0,9356.0,9347.0,9350.0,6119,315693
2025-04-23 21:07:00,9350.0,9354.0,9350.0,9352.0,2499,315685
